"","pol_ID_parallel","pol_ID_orthogonal","well_ID","POCO","CADASTRO","OPERADOR","POCO_OPERADOR","ESTADO","BACIA","BLOCO","SIG_CAMPO","CAMPO","TERRA_MAR","POCO_POS_ANP","TIPO","CATEGORIA","RECLASSIFICACAO","SITUACAO","INICIO","TERMINO","CONCLUSAO","TITULARIDADE","LATITUDE_BASE_4C","LONGITUDE_BASE_4C","LATITUDE_BASE_DD","LONGITUDE_BASE_DD","DATUM_HORIZONTAL","TIPO_DE_COORDENADA_DE_BASE","DIRECAO","PROFUNDIDADE_VERTICAL_M","PROFUNDIDADE_SONDADOR_M","PROFUNDIDADE_MEDIDA_M","REFERENCIA_DE_PROFUNDIDADE","MESA_ROTATIVA","COTA_ALTIMETRICA_M","LAMINA_D_AGUA_M","DATUM_VERTICAL","UNIDADE_ESTRATIGRAFICA","GEOLOGIA_GRUPO_FINAL","GEOLOGIA_FORMACAO_FINAL","GEOLOGIA_MEMBRO_FINAL","CDPE","AGP","PC","PAG","PERFIS_CONVENCIONAIS","DURANTE_PERFURACAO","PERFIS_DIGITAIS","PERFIS_PROCESSADOS","PERFIS_ESPECIAIS","AMOSTRA_LATERAL","SISMICA","TABELA_TEMPO_PROFUNDIDADE","DADOS_DIRECIONAIS","TESTE_A_CABO","TESTE_DE_FORMACAO","CANHONEIO","TESTEMUNHO","GEOQUIMICA","SIG_SONDA","NOM_SONDA","DHA_ATUALIZACAO","Begin_Year","Conclusion_Year","End_Year","Type","Success","munic_code_orthogonal","munic_code_parallel"
"1481","chunk_3_22","chunk_3_22",1918,"8-GLF-4HA-ESS",34271021605,"Petrobras","8GLF4HAESS","ES","Espírito Santo","BES-100","GLF  ","GOLFINHO","M","S","Explotatório","Injeção","","ABANDONADO PERMANENTEMENTE","12/8/2005 0:00","NA/NA/NA","12/11/2005 0:00","Público","-20:00:26,508","-39:31:45,218",-20.0073633333,-39.5292272222,"SIRGAS2000","Definitiva","Horizontal",0,0,0,"MR",19,0,1339,"NM",NA,"","","","","Existe","","","","","","","","","","","Existe","","","","","","SS-60","ENSCO 6003","3/1/2020 5:00",2005,2005,NA,"Development","Other",3200607,3200607
"1482","chunk_3_22","chunk_3_23",530,"1-PERN-3-ESS",34271026955,"Perenco Brasil","Caju1","ES","Espírito Santo","ES-M-472","","","M","S","Exploratório","Pioneiro","PORTADOR DE GÁS NATURAL","ABANDONADO PERMANENTEMENTE","3/31/2013 0:00","5/29/2013 0:00","6/28/2013 0:00","Público","-19:56:47,726","-38:41:36,759",-19.9465905555,-38.6935441666,"SIRGAS2000","Definitiva","Vertical",5912,5937,5937,"MR",25,0,1431,"NM",NA,"Espírito Santo","Urucutuca","","Existe","","Existe","Existe","Existe","Existe","","","","Existe","","","Existe","Existe","","","","","OS","OCEAN STAR","3/1/2020 5:00",2013,2013,2013,"Exploratory","Successfull",3203205,3200607
"1483","chunk_3_22","chunk_3_22",1682,"4-BRSA-530-ESS",34271022577,"Petrobras","4ESS177","ES","Espírito Santo","BM-ES-5","","","M","S","Exploratório","Pioneiro Adjacente","PRODUTOR COMERCIAL DE PETRÓLEO E GÁS NATURAL","ABANDONADO PERMANENTEMENTE","9/29/2007 0:00","11/15/2007 0:00","12/5/2007 0:00","Público","-19:53:23,037","-39:36:46,170",-19.8897325,-39.612825,"SIRGAS2000","Definitiva","Vertical",-4219,4245,4245,"MR",25,0,708,"NM",NA,"","","","Existe","Existe","Existe","","Existe","Existe","","","Existe","Existe","Existe","","Existe","Existe","","","Existe","","SS-54","OCEAN WINNER","3/1/2020 5:00",2007,2007,2007,"Exploratory","Successfull",3200607,3200607
"1484","chunk_3_22","chunk_3_22",157,"4-BRSA-1321-ESS",34271028461,"Petrobras","4GLF45ESS","ES","Espírito Santo","","GLF  ","GOLFINHO","M","S","Exploratório","Pioneiro Adjacente","SECO SEM INDÍCIOS","ABANDONADO PERMANENTEMENTE","9/23/2015 0:00","10/27/2015 0:00","11/5/2015 0:00","Público","-19:55:46,939","-39:27:55,947",-19.9297052777,-39.4655408333,"SIRGAS2000","Definitiva","Vertical",-4251,4267,4270,"MR",19,0,1245,"NM",NA,"Espírito Santo","Urucutuca","","Existe","","Existe","Existe","Existe","Existe","","","","","Existe","","Existe","","","","","","SS-60","ENSCO 6003","3/1/2020 5:00",2015,2015,2015,"Exploratory","Unsuccessfull",3200607,3200607
"1485","chunk_3_22","chunk_3_22",1479,"7-CMN-4HPA-ESS",34271023696,"Petrobras","7CMN4HPAESS","ES","Espírito Santo","BM-ES-5","CMN  ","CAMARUPIM NORTE","M","S","Explotatório","Desenvolvimento","PRODUTOR COMERCIAL DE GÁS NATURAL","PRODUZINDO","2/1/2009 0:00","2/14/2009 0:00","5/8/2009 0:00","Público","-19:52:07,740","-39:37:20,283",-19.8688166666,-39.6223008333,"SIRGAS2000","Definitiva","Horizontal",0,4587,4587,"MR",25,0,461,"NM",NA,"","","","Existe","","","","","Existe","","","","","","","Existe","","","","","","SS-54","OCEAN WINNER","3/1/2020 5:00",2009,2009,2009,"Development","Successfull",3200607,3200607
"1486","chunk_3_22","chunk_3_22",1966,"7-GLF-9HP-ESS",34271021439,"Petrobras","7GLF9HPESS","ES","Espírito Santo","BES-100","GLF  ","GOLFINHO","M","S","Explotatório","Desenvolvimento","PORTADOR DE PETRÓLEO","ABANDONADO PERMANENTEMENTE","8/1/2005 0:00","NA/NA/NA","10/19/2005 0:00","Público","-20:00:33,234","-39:32:09,538",-20.0092316666,-39.5359827777,"SIRGAS2000","Definitiva","Horizontal",3800,4908,4908,"MR",12,0,1389,"NM",NA,"","","","Existe","","","","Existe","Existe","","","","","","","Existe","","","","","","NS-09","S. C. LANCER","3/1/2020 5:00",2005,2005,NA,"Development","Successfull",3200607,3200607
"1487","chunk_3_22","chunk_3_22",1840,"4-BRSA-431-ESS",34271021891,"Petrobras","4ESS167","ES","Espírito Santo","BES-100","GLF  ","GOLFINHO","M","S","Exploratório","Pioneiro Adjacente","PRODUTOR COMERCIAL DE PETRÓLEO","ABANDONADO PERMANENTEMENTE","7/8/2006 0:00","8/21/2006 0:00","9/2/2006 0:00","Público","-20:00:09,636","-39:40:40,739",-20.0026766666,-39.6779830555,"SIRGAS2000","Definitiva","Vertical",0,4119,4119,"MR",25,0,968,"NM",NA,"","","","","Existe","","","Existe","Existe","","","Existe","","","","Existe","","","","","","SS-54","OCEAN WINNER","3/1/2020 5:00",2006,2006,2006,"Exploratory","Successfull",3200607,3200607
"1488","chunk_3_22","chunk_3_22",2239,"3-BRSA-237-ESS",34271020625,"Petrobras","3ESS131","ES","Espírito Santo","BES-100","GLF  ","GOLFINHO","M","S","Exploratório","Extensão","EXTENSÃO PARA PETRÓLEO","ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO","9/1/2003 0:00","10/10/2003 0:00","10/31/2003 0:00","Público","-20:00:19,639","-39:32:08,597",-20.0054552777,-39.5357213888,"SIRGAS2000","Definitiva","Vertical",4687,4712,4712,"MR",25,0,1380,"NM",NA,"","","","Existe","Existe","Existe","","","","Existe","","","","Existe","","Existe","","","","","Existe","SS-53","NOBLE PAUL WOLF","3/1/2020 5:00",2003,2003,2003,"Exploratory","Successfull",3200607,3200607
"1489","chunk_3_22","chunk_3_23",1417,"1-BRSA-736D-ESS",34271023917,"Petrobras","1ESS189D","ES","Espírito Santo","ES-M-414","","","M","S","Exploratório","Pioneiro","SECO SEM INDÍCIOS","ABANDONADO PERMANENTEMENTE","5/24/2009 0:00","6/30/2009 0:00","7/7/2009 0:00","Público","-19:43:55,421","-39:09:52,745",-19.7320613888,-39.1646513888,"SIRGAS2000","Definitiva","Direcional",-4624,4700,4700,"MR",12,0,1228,"NM",NA,"","","","Existe","Existe","Existe","","Existe","Existe","","","Existe","","Existe","","Existe","","","","","","NS-09","S. C. LANCER","3/1/2020 5:00",2009,2009,2009,"Exploratory","Unsuccessfull",3203205,3200607
"1490","chunk_3_22","chunk_3_22",1463,"7-CMN-2H-ESS",34271023755,"Petrobras","7CMN2HESS","ES","Espírito Santo","BM-ES-5","CMN  ","CAMARUPIM NORTE","M","S","Explotatório","Desenvolvimento","PRODUTOR COMERCIAL DE GÁS NATURAL","FECHADO","3/5/2009 0:00","4/30/2009 0:00","7/7/2009 0:00","Público","-19:52:57,438","-39:36:51,723",-19.8826216666,-39.6143675,"SIRGAS2000","Definitiva","Horizontal",3414,4816,4816,"MR",26,0,636.5,"NM",NA,"","","","Existe","","","","","Existe","","","","","","","Existe","","","","","","SS-67","OCEAN WORKER","3/1/2020 5:00",2009,2009,2009,"Development","Successfull",3200607,3200607
"1491","chunk_3_22","chunk_3_23",1326,"1-BRSA-783-ESS",34271024335,"Petrobras","1ESS193","ES","Espírito Santo","ES-M-468","","","M","S","Exploratório","Pioneiro","ABANDONADO POR ACIDENTE MECÂNICO","ABANDONADO PERMANENTEMENTE","11/11/2009 0:00","11/11/2009 0:00","11/14/2009 0:00","Público","-19:50:33,912","-39:05:56,648",-19.8427533333,-39.0990688888,"SIRGAS2000","Definitiva","Vertical",1553,1557,1557,"MR",24,0,1472,"NM",NA,"","","","Existe","","","","","","","","","","","","","","","","","","SS-72","GSF Celtic Sea","3/1/2020 5:00",2009,2009,2009,"Exploratory",NA,3203205,3200607
"1492","chunk_3_22","chunk_3_22",1599,"7-CMR-1H-ESS",34271022990,"Petrobras","7CMR1HESS","ES","Espírito Santo","BES-100","CMR  ","CAMARUPIM","M","S","Explotatório","Desenvolvimento","PRODUTOR COMERCIAL DE GÁS NATURAL","PRODUZINDO","5/2/2008 0:00","6/21/2008 0:00","11/16/2008 0:00","Público","-19:55:51,469","-39:37:25,561",-19.9309636111,-39.6237669444,"SIRGAS2000","Definitiva","Horizontal",3412.7,0,4881,"MR",19,0,888,"NM",NA,"","","","Existe","","","","","Existe","","","","","","","Existe","","","","","","NS-09","S. C. LANCER","3/1/2020 5:00",2008,2008,2008,"Development","Successfull",3200607,3200607
"1493","chunk_3_22","chunk_3_23",1222,"1-BRSA-826A-ESS",34271024758,"Petrobras","1ESS194A","ES","Espírito Santo","ES-M-468","","","M","S","Exploratório","Pioneiro","ABANDONADO POR OUTRAS RAZÕES","ABANDONADO PERMANENTEMENTE","5/16/2010 0:00","8/22/2010 0:00","9/27/2010 0:00","Público","-19:50:48,819","-39:01:49,209",-19.8468941666,-39.0303358333,"SIRGAS2000","Definitiva","Vertical",-5209,5233,5233,"MR",24,0,1470,"NM",NA,"","","","Existe","","Existe","Existe","Existe","Existe","","","","Existe","Existe","","Existe","Existe","","","","","SS-72","GSF Celtic Sea","3/1/2020 5:00",2010,2010,2010,"Exploratory","Unsuccessfull",3203205,3200607
"1494","chunk_3_22","chunk_3_22",1512,"7-CMN-1H-ESS",34271023541,"Petrobras","7CMN1HESS","ES","Espírito Santo","BM-ES-5","CMN  ","CAMARUPIM NORTE","M","S","Explotatório","Desenvolvimento","PRODUTOR COMERCIAL DE GÁS NATURAL","FECHADO","12/10/2008 0:00","1/31/2009 0:00","12/2/2009 0:00","Público","-19:54:01,994","-39:37:09,347",-19.9005538888,-39.6192630555,"SIRGAS2000","Definitiva","Horizontal",-3393,0,4884,"MR",19,0,753,"NM",NA,"","","","Existe","","","","","Existe","","","","","","","Existe","","","","","","SS-61","ENSCO 6004","3/1/2020 5:00",2008,2009,2009,"Development","Successfull",3200607,3200607
"1495","chunk_3_22","chunk_3_22",1810,"4-BRSA-444A-ESS",34271022001,"Petrobras","4ESS174A","ES","Espírito Santo","BES-100","GLF  ","GOLFINHO","M","S","Exploratório","Pioneiro Adjacente","PRODUTOR SUBCOMERCIAL DE GÁS NATURAL E CONDENSADO","ABANDONADO PERMANENTEMENTE","9/20/2006 0:00","1/26/2007 0:00","5/8/2007 0:00","Público","-19:56:56,893","-39:29:56,916",-19.9491369444,-39.4991433333,"SIRGAS2000","Definitiva","Vertical",-5638,5660,5660,"MR",19,0,1198,"NM",NA,"","","","Existe","Existe","Existe","","Existe","Existe","","","","Existe","Existe","","Existe","Existe","","","","","SS-61","ENSCO 6004","3/1/2020 5:00",2006,2007,2007,"Exploratory","Successfull",3200607,3200607
"1496","chunk_3_22","chunk_3_23",1633,"1-BRSA-585-ESS",34271022830,"Petrobras","1ESS182","ES","Espírito Santo","ES-M-466","","","M","S","Exploratório","Pioneiro","SECO COM INDÍCIOS GÁS NATURAL","ABANDONADO PERMANENTEMENTE","2/13/2008 0:00","3/23/2008 0:00","4/6/2008 0:00","Público","-19:50:19,985","-39:29:43,868",-19.8388847222,-39.4955188888,"SIRGAS2000","Definitiva","Vertical",-4597,4610,4610,"MR",12,0,867,"NM",NA,"","","","","Existe","Existe","","Existe","Existe","","","","","Existe","","Existe","Existe","","","","","NS-09","S. C. LANCER","3/1/2020 5:00",2008,2008,2008,"Exploratory","Unsuccessfull",3203205,3200607
"1497","chunk_3_22","chunk_3_23",2676,"1-BRSA-67-ESS",34271019404,"Petrobras","1ESS107","ES","Espírito Santo","BES-2","","","M","S","Exploratório","Pioneiro","PORTADOR DE GÁS NATURAL","ABANDONADO PERMANENTEMENTE","5/4/2001 0:00","NA/NA/NA","10/4/2001 0:00","Público","-19:51:18,001","-39:18:43,529",-19.8550002777,-39.3120913888,"SIRGAS2000","Definitiva","Vertical",NA,4967,NA,"MR",25,0,1275,"NM",NA,"","","","Existe","Existe","Existe","","","Existe","Existe","","","","Existe","","","","","","","Existe","NS-20","DEEPWATER EXPEDITION","3/1/2020 5:00",2001,2001,NA,"Exploratory","Successfull",3203205,3200607
"1498","chunk_3_22","chunk_3_22",2069,"4-BRSA-312-ESS",34271021092,"Petrobras","4ESS151","ES","Espírito Santo","BES-100","GLF  ","GOLFINHO","M","S","Exploratório","Pioneiro Adjacente","PORTADOR DE PETRÓLEO","ABANDONADO PERMANENTEMENTE","10/16/2004 0:00","NA/NA/NA","3/26/2005 0:00","Público","-19:56:16,058","-39:25:50,061",-19.9377938888,-39.4305725,"SIRGAS2000","Definitiva","Vertical",5218,5218,5218,"MR",18,NA,1332,"NM",NA,"","","","Existe","Existe","Existe","","Existe","Existe","","","","Existe","Existe","","","Existe","","","","Existe","NS-21","OCEAN CLIPPER","3/1/2020 5:00",2004,2005,NA,"Exploratory","Successfull",3200607,3200607
"1499","chunk_3_23","chunk_3_23",3149,"1-ESS-76-ES",342710041300,"Petrobras","1ESS 0076  ES","ES","Espírito Santo","CAN","CAN  ","CANGOÁ","M","N","Exploratório","Pioneiro","SECO COM INDÍCIOS DE PETRÓLEO","ABANDONADO PERMANENTEMENTE","5/8/1997 0:00","9/25/1997 0:00","9/25/1997 0:00","Público","-19:36:34,164","-39:22:01,832",-19.60949,-39.3671755555,"SIRGAS2000","Definitiva","Vertical",NA,3704,NA,"MR",26,NA,65,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","Existe","P-6","PETROBRAS VI","3/1/2020 5:00",1997,1997,1997,"Exploratory","Unsuccessfull",3203205,3203205
"1500","chunk_3_23","chunk_3_23",3163,"3-ESS-82-ESS",342710041100,"Petrobras","3ESS 0082  ES","ES","Espírito Santo","PER","PER  ","PEROÁ","M","N","Exploratório","Extensão","DESCOBRIDOR DE NOVA JAZIDA GÁS NATURAL E CONDENSADO","PRODUZINDO","2/24/1997 0:00","4/8/1997 0:00","4/8/1997 0:00","Público","-19:32:37,117","-39:15:53,465",-19.5436436111,-39.2648513888,"SIRGAS2000","Definitiva","Vertical",0,3298,0,"MR",27,0,68,"NM",NA,"Espírito Santo","Urucutuca","","","Existe","Existe","","","","Existe","","","","Existe","Existe","","","","","","Existe","P-6","PETROBRAS VI","3/1/2020 5:00",1997,1997,1997,"Exploratory","Successfull",3203205,3203205
"1501","chunk_3_23","chunk_3_23",3756,"1-ESS-67-ESS",342710008400,"Petrobras","1ESS 0067  ES","ES","Espírito Santo","CAN","CAN  ","CANGOÁ","M","N","Exploratório","Pioneiro","DESCOBRIDOR DE CAMPO COM GÁS NATURAL E CONDENSADO","ABANDONADO PERMANENTEMENTE","3/3/1988 0:00","5/20/1988 0:00","5/20/1988 0:00","Público","-19:33:30,577","-39:22:36,386",-19.5584936111,-39.3767738888,"SIRGAS2000","Definitiva","Vertical",NA,3833,NA,"MR",23,0,60,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","Existe","PA-29","NORTH STAR I","3/1/2020 5:00",1988,1988,1988,"Exploratory",NA,3203205,3203205
"1502","chunk_3_23","chunk_3_24",4485,"7-CA-2D-ESS",342710103500,"Petrobras","7CA  0002D ESS","ES","Espírito Santo","CA","CCO  ","CAÇÃO","M","N","Explotatório","Desenvolvimento","PRODUTOR COMERCIAL DE PETRÓLEO","ABANDONADO PERMANENTEMENTE","1/30/1984 0:00","3/14/1984 0:00","3/14/1984 0:00","Público","-19:05:56,117","-39:39:15,167",-19.0989213888,-39.6542130555,"SIRGAS2000","Definitiva","Direcional",NA,3063,NA,"MR",34,NA,19,"NM",NA,"","","","","","Existe","","","","Existe","","","","","","","","","","","","PA28                          ","","3/1/2020 5:00",1984,1984,1984,"Development","Successfull",3204906,3203205
"1503","chunk_3_23","chunk_3_24",4533,"7-CA-1D-ESS",342710099500,"Petrobras","7CA  0001D ESS","ES","Espírito Santo","CA","CCO  ","CAÇÃO","M","N","Explotatório","Desenvolvimento","INJEÇÃO DE ÁGUA","ABANDONADO PERMANENTEMENTE","10/21/1983 0:00","12/31/1983 0:00","12/31/1983 0:00","Público","-19:05:56,134","-39:39:15,100",-19.0989261111,-39.6541944444,"SIRGAS2000","Definitiva","Direcional",NA,3188,NA,"MR",34,NA,19,"NM",NA,"","","","","","Existe","","","","Existe","","","","","","","","","","","","PA28                          ","","3/1/2020 5:00",1983,1983,1983,"Development","Other",3204906,3203205
"1504","chunk_3_23","chunk_3_23",5591,"1-ESS-25-ES",342710012100,"","1ESS 0025  ES","ES","Espírito Santo","Brasil","","","M","N","Exploratório","Pioneiro","PRODUTOR SUBCOMERCIAL DE PETRÓLEO E GÁS NATURAL","ABANDONADO PERMANENTEMENTE","4/16/1977 0:00","7/19/1977 0:00","7/19/1977 0:00","Público","-19:23:38,153","-39:38:28,245",-19.3939313888,-39.6411791666,"SIRGAS2000","Definitiva","Vertical",NA,4205,NA,"MR",25,NA,15,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","Existe","PA11                          ","","3/1/2020 5:00",1977,1977,1977,"Exploratory","Successfull",3203205,3203205
"1505","chunk_3_23","chunk_3_24",5491,"3-ESS-29D-ES",342710017500,"Petrobras","3ESS 0029D ES","ES","Espírito Santo","CA","CCO  ","CAÇÃO","M","N","Exploratório","Extensão","EXTENSÃO PARA PETRÓLEO","ABANDONADO PERMANENTEMENTE","4/20/1978 0:00","6/3/1978 0:00","6/3/1978 0:00","Público","-19:05:57,371","-39:39:15,221",-19.0992697222,-39.6542280555,"SIRGAS2000","Definitiva","Direcional",NA,3000,NA,"MR",25,NA,19,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","Existe","PA11                          ","","3/1/2020 5:00",1978,1978,1978,"Exploratory","Successfull",3204906,3203205
"1506","chunk_3_23","chunk_3_23",3736,"3-ESS-68-ES",342710010600,"Petrobras","3ESS 0068  ES","ES","Espírito Santo","CAN","CAN  ","CANGOÁ","M","N","Exploratório","Extensão","SECO SEM INDÍCIOS","ABANDONADO PERMANENTEMENTE","6/24/1988 0:00","8/27/1988 0:00","8/27/1988 0:00","Público","-19:33:33,488","-39:23:45,582",-19.5593022222,-39.395995,"SIRGAS2000","Definitiva","Vertical",NA,3886,NA,"MR",29,NA,60,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","","PA27                          ","","3/1/2020 5:00",1988,1988,1988,"Exploratory","Unsuccessfull",3203205,3203205
"1507","chunk_3_23","chunk_3_23",3047,"1-ESS-83-ES",342710043400,"Petrobras","1ESS 0083  ES","ES","Espírito Santo","BFRD","","","M","N","Exploratório","Pioneiro","SECO SEM INDÍCIOS","ABANDONADO PERMANENTEMENTE","7/3/1998 0:00","10/3/1998 0:00","10/3/1998 0:00","Público","-19:35:56,017","-39:18:32,706",-19.5988936111,-39.309085,"SIRGAS2000","Definitiva","Vertical",NA,4312,NA,"MR",26,NA,68,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","Existe","Existe","","","","","","Existe","P-3","PETROBRAS III","3/1/2020 5:00",1998,1998,1998,"Exploratory","Unsuccessfull",3203205,3203205
"1508","chunk_3_23","chunk_3_23",1587,"4-BRSA-620-ESS",34271023058,"Petrobras","4PER5ESS","ES","Espírito Santo","PER","PER  ","PEROÁ","M","S","Exploratório","Pioneiro Adjacente","PRODUTOR SUBCOMERCIAL DE PETRÓLEO E GÁS NATURAL","ABANDONADO PERMANENTEMENTE","5/29/2008 0:00","6/25/2008 0:00","8/3/2008 0:00","Público","-19:34:14,822","-39:14:20,829",-19.5707838888,-39.2391191666,"SIRGAS2000","Definitiva","Vertical",-3110,3142,3143,"MR",33,0,69,"NM",NA,"","","","Existe","Existe","Existe","","Existe","Existe","","","","Existe","Existe","","Existe","Existe","","","","","P-37","PETROBRAS XXXVII","3/1/2020 5:00",2008,2008,2008,"Exploratory","Successfull",3203205,3203205
"1509","chunk_3_23","chunk_3_23",2405,"3-BRSA-169-ESS",34271020202,"Petrobras","3ESS113","ES","Espírito Santo","BFRD","","","M","S","Exploratório","Extensão","SECO COM INDÍCIOS DE PETRÓLEO","ABANDONADO PERMANENTEMENTE","10/18/2002 0:00","11/17/2002 0:00","11/21/2002 0:00","Público","-19:34:51,649","-39:12:33,861",-19.5810136111,-39.2094058333,"SIRGAS2000","Definitiva","Vertical",NA,2649,NA,"MR",27,0,72,"NM",NA,"","","","Existe","Existe","Existe","","","","Existe","","","","","","Existe","","","","","","P-6","PETROBRAS VI","3/1/2020 5:00",2002,2002,2002,"Exploratory","Unsuccessfull",3203205,3203205
"1510","chunk_3_23","chunk_3_23",2677,"4-BRSA-66-ESS",34271019402,"Petrobras","4ESS105","ES","Espírito Santo","BFRD","","","M","S","Exploratório","Pioneiro Adjacente","PRODUTOR SUBCOMERCIAL DE GÁS NATURAL","ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO","5/3/2001 0:00","6/3/2001 0:00","6/9/2001 0:00","Público","-19:35:46,314","-39:15:26,319",-19.5961983333,-39.2573108333,"SIRGAS2000","Definitiva","Vertical",NA,3018,NA,"MR",25,0,71,"NM",NA,"","","","Existe","Existe","Existe","","","","Existe","","","","","","Existe","","","","","","SS-39","ALASKAN STAR","3/1/2020 5:00",2001,2001,2001,"Exploratory","Successfull",3203205,3203205
"1511","chunk_3_23","chunk_3_23",4827,"1-ESS-53-ES",342710074800,"","1ESS 0053  ES","ES","Espírito Santo","Brasil","","","M","N","Exploratório","Pioneiro","PRODUTOR SUBCOMERCIAL DE PETRÓLEO E GÁS NATURAL","ABANDONADO PERMANENTEMENTE","7/23/1982 0:00","9/16/1982 0:00","9/16/1982 0:00","Público","-19:38:38,922","-39:32:59,770",-19.644145,-39.5499361111,"SIRGAS2000","Definitiva","Vertical",NA,4348,NA,"MR",25,NA,40,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","Existe","PA11                          ","","3/1/2020 5:00",1982,1982,1982,"Exploratory","Successfull",3203205,3203205
"1512","chunk_3_23","chunk_3_23",807,"1-PERN-2-ESS",34271025945,"Perenco Brasil","GUARAPARI-1","ES","Espírito Santo","ES-M-418","","","M","S","Exploratório","Pioneiro","SECO SEM INDÍCIOS","ABANDONADO PERMANENTEMENTE","12/27/2011 0:00","2/15/2012 0:00","2/25/2012 0:00","Público","-19:39:41,669","-38:42:10,581",-19.6615747222,-38.7029391666,"SIRGAS2000","Definitiva","Vertical",5064,5100,5089,"MR",25,0,822.9,"NM",NA,"","","","Existe","","Existe","","Existe","Existe","","","","","Existe","","Existe","Existe","","","","","OS","OCEAN STAR","3/1/2020 5:00",2011,2012,2012,"Exploratory","Unsuccessfull",3203205,3203205
"1513","chunk_3_23","chunk_3_23",5094,"1-ESS-37C-ES",342710046100,"","1ESS 0037C ES","ES","Espírito Santo","Brasil","","","M","N","Exploratório","Pioneiro","PRODUTOR SUBCOMERCIAL DE GÁS NATURAL","ABANDONADO PERMANENTEMENTE","11/11/1980 0:00","3/16/1981 0:00","3/16/1981 0:00","Público","-19:40:21,731","-39:28:20,367",-19.6727030555,-39.4723241666,"SIRGAS2000","Definitiva","Vertical",NA,5250,NA,"MR",24,NA,64,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","Existe","PA11                          ","","3/1/2020 5:00",1980,1981,1981,"Exploratory","Successfull",3203205,3203205
"1514","chunk_3_23","chunk_3_23",5154,"1-ESS-37A-ES",342710041900,"","1ESS 0037A ES","ES","Espírito Santo","Brasil","","","M","N","Exploratório","Pioneiro","ABANDONADO POR ACIDENTE MECÂNICO","ABANDONADO PERMANENTEMENTE","6/29/1980 0:00","7/2/1980 0:00","7/2/1980 0:00","Público","-19:40:20,851","-39:28:21,155",-19.6724586111,-39.4725430555,"SIRGAS2000","Definitiva","Vertical",NA,360,NA,"MR",20,NA,65,"NM",NA,"","","","","Existe","","","","","","","","","","","","","","","","","SS-9                          ","","3/1/2020 5:00",1980,1980,1980,"Exploratory",NA,3203205,3203205
"1515","chunk_3_23","chunk_3_23",2682,"1-REPF-2-ESS",34271019389,"Repsol Sinopec","1SABIÁ 1","ES","Espírito Santo","BES-3","","","M","S","Exploratório","Pioneiro","SECO COM INDÍCIOS DE PETRÓLEO","ABANDONADO PERMANENTEMENTE","4/22/2001 0:00","NA/NA/NA","6/7/2001 0:00","Público","-19:40:39,411","-39:44:44,331",-19.6776141666,-39.7456475,"SIRGAS2000","Definitiva","Vertical",NA,3342,NA,"MR",25,0,27,"NM",NA,"","","","Existe","","Existe","","","","Existe","","","","","","","","","","","","PA-29","NORTH STAR I","3/1/2020 5:00",2001,2001,NA,"Exploratory","Unsuccessfull",3203205,3203205
"1516","chunk_3_23","chunk_3_23",1624,"4-BRSA-593-ESS",34271022882,"Petrobras","4ESS84","ES","Espírito Santo","ES-M-413","","","M","S","Exploratório","Pioneiro Adjacente","PORTADOR DE GÁS NATURAL","ABANDONADO PERMANENTEMENTE","3/16/2008 0:00","4/28/2008 0:00","5/5/2008 0:00","Público","-19:35:50,751","-39:15:40,543",-19.5974308333,-39.2612619444,"SIRGAS2000","Definitiva","Vertical",-3008,3039,3039,"MR",35,0,70,"NM",NA,"","","","Existe","Existe","Existe","","Existe","Existe","","","","","","","Existe","Existe","","","","","P-37","PETROBRAS XXXVII","3/1/2020 5:00",2008,2008,2008,"Exploratory","Successfull",3203205,3203205
"1517","chunk_3_23","chunk_3_23",2433,"3-BRSA-160-ESS",34271020111,"Petrobras","3ESS80","ES","Espírito Santo","BFRD","","","M","S","Exploratório","Extensão","PRODUTOR COMERCIAL DE GÁS NATURAL","ABANDONADO PERMANENTEMENTE","8/5/2002 0:00","8/28/2002 0:00","10/5/2002 0:00","Público","-19:35:55,681","-39:14:57,390",-19.5988002777,-39.249275,"SIRGAS2000","Definitiva","Vertical",2343,2370,2370,"MR",27,0,72.3,"NM",NA,"","","","","Existe","Existe","","Existe","","","","","","Existe","","Existe","Existe","","","","","P-3","PETROBRAS III","3/1/2020 5:00",2002,2002,2002,"Exploratory","Successfull",3203205,3203205
